frameNum, leftShoulder, leftElbow, leftWrist, rightShoulder, rightElbow, rightWrist, leftHip, leftKnee, leftAnkle, rightHip, rightKnee, rightAnkle
62,77.909,32.4002,22.3534,79.9923,33.3556,29.2696,9.18165,69.3552,129.464,5.3272,74.6821,127.489
63,78.6056,32.7222,30.2016,81.204,35.0044,27.4128,7.2117,69.711,140.322,6.12405,72.3206,128.098
64,77.407,31.5142,32.7429,79.6538,32.7846,28.7876,6.79873,69.8429,129.714,7.17705,74.0061,127.801
65,77.0034,30.9329,29.7896,79.2408,32.4173,28.8457,7.47638,70.8217,131.224,8.6055,73.1298,131.815
66,76.8346,30.5983,30.3531,78.6705,31.8957,28.5469,7.98067,74.0517,132.181,10.2246,71.8076,131.043
67,75.3912,29.0964,31.7296,77.3455,30.4933,29.8007,10.9463,72.2649,130.585,17.7472,63.9002,131.459
68,75.0945,28.6793,34.5082,76.5271,29.3782,33.8461,14.3479,70.4838,127.39,21.7037,62.6155,117.649
69,74.8999,28.4019,35.6517,76.2494,27.781,34.8827,16.1091,69.7551,125.66,23.1477,61.4938,116.634
70,74.5584,27.8053,32.2115,75.2156,25.8606,35.1081,16.1397,73.6642,119.467,23.1272,61.3532,116.474
71,74.5025,27.5339,31.6536,75.1993,24.1181,35.9292,14.5524,68.2439,126.227,20.467,62.7296,116.944
72,74.7776,27.6045,29.8593,74.8512,22.113,36.9257,13.3114,65.856,120.907,18.8506,63.0459,117.55
73,75.2015,42.6694,27.4092,74.4645,20.2174,39.7499,11.6094,66.2239,122.511,16.6431,71.0257,131.528
74,75.3537,42.1546,18.0919,74.2753,19.8987,42.2087,10.1427,66.7853,133.528,14.2272,71.3389,131.616
75,75.9648,42.9587,16.9086,75.3101,20.5071,44.1812,9.71342,67.4311,126.317,12.3847,75.7003,130.638
76,74.6241,46.3349,17.1892,73.6796,20.1749,46.1141,12.0779,71.5997,123.994,14.543,75.7565,132.272
77,74.6305,49.4149,14.9011,74.0369,21.5865,48.4837,12.7132,77.9447,119.365,13.2111,74.7761,135.774
78,75.2765,49.4393,15.2453,74.3725,23.7726,47.7228,15.8214,73.8776,122.072,15.7179,75.6127,136.289
79,75.3901,49.2417,16.1896,74.4005,24.1158,51.1155,19.2424,76.4586,122.585,19.2796,76.1097,136.94
80,75.3612,49.5782,15.7233,74.4845,25.4168,52.2716,21.4423,76.2762,126.917,21.1595,75.6717,136.958
81,75.6318,51.6943,13.9897,74.5811,26.6015,57.5747,20.0892,79.1713,129.727,19.5626,75.1925,129.605
82,75.8589,51.8827,13.6973,74.8497,28.0604,60.2016,21.4605,79.1901,130.616,20.3652,74.3417,137.209
83,75.35,50.5674,11.9199,74.4818,26.831,60.4865,23.6801,76.4397,126.405,22.3236,74.8344,133.64
84,75.1509,51.0063,9.44751,74.0667,26.2003,58.9501,24.7561,68.8309,127.346,22.9232,75.6684,134.688
85,75.0125,54.1815,7.63688,73.7954,25.444,56.7202,17.6399,73.363,125.528,14.8801,76.5984,135.577
86,74.293,53.9663,5.89232,73.2905,24.7177,56.2336,14.9323,75.2998,121.966,14.2515,76.2412,136.936
87,74.0742,52.0524,6.04617,73.2087,25.2143,56.6312,16.2105,73.5273,120.211,15.0723,75.6029,137.055
88,74.0295,50.794,6.02563,73.1011,24.7571,55.9044,16.7854,72.5005,118.978,15.3093,76.1277,133.064
89,74.007,50.7331,6.85182,72.9785,24.5446,55.0561,16.9128,73.2269,119.271,15.2116,75.6765,133.451
90,73.4684,51.911,8.49556,73.1801,24.3261,55.0012,17.0081,74.3725,118.245,14.9522,75.941,136.263
91,77.1103,49.0426,20.3407,76.9854,26.4994,51.7287,13.1154,71.9278,116.509,10.7355,72.3907,133.857
92,75.5548,48.554,12.068,75.3319,23.9614,48.0975,15.5494,69.2605,114.282,12.8429,73.7637,133.6
93,76.1047,47.6065,11.7943,76.6176,24.1112,45.2495,14.6539,69.0038,114.089,11.2437,71.858,135.645
94,77.9333,49.9469,44.417,78.0372,24.3649,44.062,15.2719,67.6528,116.032,11.7649,65.1186,132.069
95,77.4823,38.9706,28.3787,77.6807,23.9894,41.4852,16.9892,62.8964,114.09,13.9652,67.3526,135.93
96,75.5879,46.1141,28.3036,75.9505,21.5714,40.7893,17.8275,55.4764,110.942,15.5316,67.7849,133.303
97,77.5359,42.5873,37.4707,77.5818,22.7049,37.7103,19.9655,54.7295,109.375,17.6945,67.4755,125.859
98,79.1691,40.9655,38.5407,80.1432,25.1308,33.9666,15.1543,62.2417,123.1,13.9152,65.7631,127.769
99,78.4198,39.7409,32.8757,79.8408,24.67,36.09,18.6679,63.2409,122.868,19.163,59.846,129.499
100,77.7683,37.9865,32.0517,80.0166,25.2642,33.051,22.6315,62.8987,121.991,25.252,58.8768,130.087
101,74.5136,54.8468,15.1084,76.9548,23.9609,37.4062,24.8497,65.6287,112.246,27.0919,71.5598,132.803
102,73.6146,54.2567,14.7022,76.0395,36.3294,33.3622,25.6201,65.8427,127.454,28.5787,70.5967,129.607
103,72.145,60.8917,7.65454,74.2972,35.0907,33.2559,26.2617,67.4763,129.943,30.0068,69.2671,125.169
104,69.8114,54.5452,13.5089,70.7746,38.3523,27.3314,22.129,64.0271,130.446,25.9999,62.7943,114.85
105,56.2747,56.6787,8.61947,53.8716,57.4903,18.3341,18.2344,67.1786,117.654,25.9763,65.2694,116.108
106,57.7828,56.4472,8.60146,55.2417,61.21,9.33313,15.3096,73.519,132.558,22.1396,65.4646,118.673
107,31.3633,70.8206,17.3287,52.4541,60.2493,8.07145,21.7665,80.427,115.427,30.7891,63.3924,124.834
108,23.3181,71.0058,16.7768,44.6062,53.7449,7.84547,30.4694,80.6064,42.1316,34.4774,67.6694,125.343
109,24.8528,65.1449,12.5447,45.4593,56.3415,7.6876,22.9686,81.4328,45.5473,29.0175,72.5552,129.324
110,12.8397,57.6915,99.5395,29.9683,45.8212,34.3237,32.6254,86.3684,57.2939,31.6431,80.9511,107.004
111, inf, inf, inf, nan, inf, inf, inf, inf, inf, inf, inf, inf
112, nan, inf, inf, nan, inf, inf, nan, inf, inf, nan, inf, inf
113, nan, nan, inf, nan, nan, inf, nan, inf, inf, nan, nan, inf
