frameNum, leftShoulder, leftElbow, leftWrist, rightShoulder, rightElbow, rightWrist, leftHip, leftKnee, leftAnkle, rightHip, rightKnee, rightAnkle
71, 112.477, 72.6382, 68.3874, 111.34, 66.3627, 73.7246, 15.3875, 87.9038, 167.326, 24.688, 87.8999, 171.157
72, 112.598, 72.914, 69.3, 111.172, 66.2, 72.2926, 15.4513, 87.8763, 166.611, 24.5729, 87.9299, 173.022
73, 112.163, 72.3906, 69.6371, 110.977, 66.3068, 71.9195, 15.1634, 88.1063, 166.428, 25.1468, 88.4434, 167.106
74, 112.07, 72.2386, 69.8353, 111.025, 66.3863, 71.3478, 15.012, 88.0862, 166.457, 25.334, 88.5978, 167.216
75, 112.019, 71.9875, 69.2838, 111.229, 66.7329, 70.9298, 14.612, 87.9444, 165.702, 25.7447, 88.3469, 170.247
76, 111.807, 71.7646, 69.0041, 111.145, 66.6844, 70.2329, 14.5521, 88.0986, 165.295, 26.0299, 88.3798, 170.506
77, 111.626, 71.3744, 68.3628, 111.113, 66.6409, 69.291, 14.6479, 88.2579, 165.414, 26.1345, 88.2883, 170.538
78, 111.439, 70.6922, 67.3746, 111.096, 66.7587, 68.3323, 14.8826, 88.5712, 165.649, 26.0707, 88.1297, 170.559
79, 111.007, 70.0425, 65.9774, 111.163, 66.6974, 67.2582, 15.1371, 88.9722, 166.085, 26.2146, 88.1571, 170.784
80, 110.477, 69.1117, 64.3478, 111.33, 66.6541, 66.1524, 15.3487, 88.9686, 166.792, 26.2601, 88.0798, 170.802
81, 109.85, 68.0703, 62.8195, 111.437, 66.6697, 64.7299, 15.7904, 89.5517, 167.815, 25.8698, 88.0259, 171.069
82, 109.69, 67.2226, 60.185, 111.328, 67.9524, 63.8807, 16.3594, 90.0823, 169.707, 25.4507, 87.8842, 170.994
83, 109.394, 66.7942, 57.162, 111.119, 68.6108, 62.4459, 16.9811, 90.5845, 171.576, 24.9425, 87.6668, 170.201
84, 109.212, 65.8112, 55.8782, 110.868, 68.9048, 61.0011, 17.5566, 91.3931, 174.353, 24.4327, 87.4079, 169.224
85, 109.066, 64.9066, 54.1449, 110.879, 68.4619, 60.056, 17.7691, 91.9846, 175.656, 24.2886, 87.2361, 168.817
86, 108.846, 64.9011, 53.5262, 110.227, 68.1487, 59.6112, 18.4983, 92.8368, 172.013, 23.8069, 87.3324, 167.802
87, 108.756, 63.9868, 52.0992, 110.721, 69.3369, 59.2989, 17.7003, 92.6402, 179.349, 24.4279, 87.1596, 167.336
88, 108.606, 63.6508, 52.1431, 110.631, 69.064, 58.9399, 17.6877, 92.8782, 178.961, 24.5058, 86.9021, 165.806
89, 108.443, 63.1962, 52.1512, 110.496, 69.1489, 58.7094, 17.8168, 93.1999, 177.95, 24.4533, 86.5687, 165.184
90, 108.362, 62.9297, 52.8735, 110.498, 69.3982, 58.7585, 17.7153, 93.2534, 176.789, 24.5516, 86.3463, 164.81
91, 108.232, 62.8529, 53.249, 110.406, 69.5671, 58.8879, 17.6182, 93.4401, 176.084, 24.7041, 86.1764, 164.399
92, 108.298, 62.9719, 53.6134, 110.328, 69.3614, 59.3537, 17.6236, 93.4341, 175.114, 24.7222, 86.3864, 163.446
93, 108.245, 62.9318, 54.0976, 110.24, 69.2359, 59.8299, 17.5402, 93.6926, 173.426, 24.9427, 86.3875, 163.277
94, 108.317, 63.0042, 54.6441, 110.256, 69.1855, 60.204, 17.4192, 93.6869, 172.704, 25.058, 86.3068, 163.048
